name|x|y
Lincoln Ave & Waveland Ave|41.94911|-87.675112
Logan Blvd & Elston Ave|41.930584|-87.685126
California Ave & Francis Pl|41.91855|-87.69723
Kedzie Ave & Milwaukee Ave|41.929567|-87.707857
Hermitage Ave & Polk St|41.871514|-87.669886
Halsted St & 37th St|41.827071|-87.645801
Rhodes Ave & 32nd St|41.836208|-87.613533
Stetson Ave & South Water St|41.886861|-87.622694
Cottage Grove Ave & Oakwood Blvd|41.822985|-87.6071
Lake Park Ave & 47th St|41.809443|-87.591875
Lake Shore Dr & North Blvd|41.911722|-87.626804
Cottage Grove Ave & 43rd St|41.816499|-87.606582
Indiana Ave & 31st St|41.838842|-87.621857
Michigan Ave & 18th St|41.857937|-87.623633
Racine Ave & 15th St|41.861267|-87.656625
Ashland Ave & 13th St|41.865234|-87.666507
California Ave & North Ave|41.91044|-87.6972
Ashland Ave & Grand Ave|41.891072|-87.666611
Wallace Ave & 35th St|41.830629|-87.64129
Halsted St & 35th St|41.830661|-87.647172
Morgan St & 31st St|41.8378|-87.65114
Western Ave & 24th St|41.84847|-87.685109
Halsted St & Maxwell St|41.86458|-87.64693
LaSalle St & Jackson Blvd|41.87817|-87.631985
Michigan Ave & Jackson Blvd|41.87785|-87.62408
Wood St & Grand Ave|41.89113|-87.67203
Franklin St & Quincy St|41.878724|-87.634793
Franklin St & Arcade Pl|41.881131|-87.635185
Larrabee St & Armitage Ave|41.91797|-87.64368
Wells St & Concord Ln|41.912202|-87.634664
Kedzie Ave & Palmer Ct|41.921525|-87.707322
Wells St & Evergreen Ave|41.906724|-87.63483
Southport Ave & Clark St|41.957081|-87.664199
Broadway & Wilson Ave|41.965287|-87.658774
Broadway & Berwyn Ave|41.978353|-87.659753
Broadway & Argyle St|41.972972|-87.659637
Broadway & Belmont Ave|41.940106|-87.645451
Paulina St & Montrose Ave|41.961507|-87.671387
Lincoln Ave & Belle Plaine Ave|41.955927|-87.679259
Halsted St & Roscoe St|41.943662|-87.648917
Broadway & Barry Ave|41.937739|-87.644094
Clark St & Schiller St|41.907993|-87.631501
Sheffield Ave & Wrightwood Ave|41.928712|-87.653833
Broadway & Cornelia Ave|41.945512|-87.64598
Halsted St & Waveland Ave|41.949333|-87.649634
Western Ave & Division St|41.902893|-87.687275
Sheridan Rd & Buena Ave|41.9584|-87.65423
Southport Ave & Clybourn Ave|41.921004|-87.663257
Seeley Ave & Roscoe St|41.943403|-87.679618
Leavitt St & Armitage Ave|41.917805|-87.682437
Damen Ave & Charleston St|41.920082|-87.677855
Lincoln Ave & Eastwood Ave|41.96583|-87.68651
Clarendon Ave & Gordon Ter|41.957879|-87.649519
Lakeview Ave & Fullerton Pkwy|41.925858|-87.638973
Ravenswood Ave & Berteau Ave|41.957921|-87.673567
Leavitt St & Hirsch St|41.906717|-87.682779
Damen Ave & Sunnyside Ave|41.96325|-87.679258
Wood St & Taylor St|41.869154|-87.671045
Southport Ave & Irving Park Rd|41.954177|-87.664358
Greenview Ave & Diversey Pkwy|41.932595|-87.665939
Loomis St & Lexington St|41.872187|-87.661501
Wabash Ave & 8th St|41.871962|-87.626106
Kimbark Ave & 53rd St|41.799568|-87.594747
Sheridan Rd & Lawrence Ave|41.969517|-87.654691
Stockton Dr & Wrightwood Ave|41.93132|-87.638742
Clark St & Winnemac Ave|41.973385|-87.668365
Clark St & Leland Ave|41.967096|-87.667429
Sheffield Ave & Webster Ave|41.921687|-87.653714
Ellis Ave & 58th St|41.788746|-87.601334
Lake Shore Dr & Diversey Pkwy|41.932684|-87.63625
Lincoln Ave & Addison St|41.946176|-87.673308
Halsted St & Blackhawk St|41.90854|-87.648568
Halsted St & Diversey Pkwy|41.933341|-87.648747
Ashland Ave & Blackhawk St|41.907066|-87.667252
Lake Shore Dr & Belmont Ave|41.940775|-87.639192
Calumet Ave & 35th St|41.831379|-87.618034
Cottage Grove Ave & 47th St|41.809855|-87.606755
Clark St & Chicago Ave|41.896544|-87.630931
Calumet Ave & 18th St|41.857611|-87.619407
Emerald Ave & 31st St|41.838198|-87.645143
Clark St & Wrightwood Ave|41.929546|-87.643118
Adler Planetarium|41.866095|-87.607267
Wolcott Ave & Polk St|41.871262|-87.673688
Racine Ave & Wrightwood Ave|41.928887|-87.658971
Wolcott Ave & Lawrence Ave|41.968641|-87.676335
Lake Park Ave & 56th St|41.793242|-87.587782
Ada St & Washington Blvd|41.88283|-87.661206
Ashland Ave & Grace St|41.950687|-87.6687
California Ave & 21st St|41.854016|-87.695445
Halsted St & Wrightwood Ave|41.929143|-87.649077
Ashland Ave & Chicago Ave|41.895966|-87.667747
Cottage Grove Ave & 51st St|41.803038|-87.606615
