name|x|y
DOLPHIN|41.92158491|-87.66877311
PARK TAVERN CHICAGO|41.87748553|-87.66852104
MARK II LTD|42.01696101|-87.69034725
BACK ROOM|41.90024876|-87.62711776
DETENTION|41.90382531|-87.62907639
MILLER'S PUB & RESTAURANT|41.87994706|-87.62629031
RESTAURANTE ALANIS LTD|41.84408107|-87.72907469
THE CONTINENTAL LOUNGE|41.89554371|-87.69676464
THE SMART BAR|41.94987958|-87.65884298
AY CHIWOWA|41.89645686|-87.63618117
JEFFERSON TAP AND GRILLE AND THE LOFT|41.88753166|-87.64267793
Maddanthony's Bar & Grill /Lacoco's Pizza & Pasta|41.80817609|-87.7082516
LAS FUENTAS INC|41.92891047|-87.64902932
EVILOLIVE|41.90324135|-87.66713779
OHM|41.91059435|-87.67732926
CONCORD MUSIC HALL|41.91844757|-87.68982575
JOE'S BAR|41.90989553|-87.65277244
HYDRATE & ELIXIR|41.94521917|-87.64956864
