name|x|y
MONT CLARE ANIMAL HOSPITAL LTD|41.92369137|-87.79737653
PAWS-A-TIVELY|41.91105325|-87.63207657
METROPOLITAN VETERINARY CENTER|41.86031527|-87.62413682
K-9 LOVERS LLC|42.01230251|-87.69986265
PRETTY PAW'S|41.9239448|-87.79877077
CITY CAT DOCTOR|41.89242478|-87.63423714
INTEGRATIVE PET CARE|41.9176557|-87.69079717
PAW & CLAW CAT GROOMING|42.01179097|-87.80808243
LNP HOLDINGS LLC|41.90330816|-87.62771321
THE DOG ROOM|41.94529539|-87.81104072
DOGS DAY INN CORP.|41.92862617|-87.67152936
Pulaski Animal Hospital|41.79426938|-87.72333669
Jameson Loves Danger|41.97647506|-87.66856251
CHICAGO AQUARIUM & AQUATIC LIFE INC.|41.97358499|-87.6682591
South Loop Animal Hospital|41.85911384|-87.62410822
FURTASTIK|41.93209585|-87.66852807
THE PET DEPOT INC.|41.94752947|-87.67431567
DOGONE FUN INC|41.85843919|-87.6270639
PET PALACE GROOMING SALON CORP.|41.84759722|-87.68566255
CITY GROOMERS|41.95424087|-87.66453873
ANNE AND RUTH SEE SPOT RUN|41.88665049|-87.69620369
HEAL VETERINARY CLINIC|41.95613993|-87.69343504
VILLAGE WEST VETERINARY|41.89699066|-87.6870194
ZULU|41.95295615|-87.67775484
DIVERSEY ANIMAL HOSPITAL|41.93139771|-87.7654772
PET PARADISE GROOMING SALON|41.77857268|-87.72111172
PARADISE PET SALON & SPA TOO! INC.|41.95284795|-87.6501518
MONKEYS AND MORE EXOTIC ANIMAL RESCUE|41.80766626|-87.73113615
ROGERS PARK ANIMAL HOSPITAL|42.00572092|-87.67335591
HUG-A-PUP|41.9534814|-87.75167103
DORCHESTER ANIMAL HOSPITAL|41.75883413|-87.59074086
BURNHAM PARK ANIMAL HOSP LTD|41.86935032|-87.62732291
D'ART OF GROOMING PET SPA|42.00067467|-87.67164548
BARK PLACE|42.0100837|-87.67522251
ROGERS BARK PET SALON|42.01594338|-87.66796787
Canine Corral|41.99867043|-87.78925847
FRANK KOLODZIEJ|41.79326181|-87.72913639
LOGAN PETS GROOMING INC.|41.93000746|-87.70871114
MARIE'S PET GROOMING INC.|41.94036791|-87.70750663
CITY DOG|41.89197584|-87.61644713
JACK AND GINGER'S DOGCARE INC.|41.96846349|-87.69366059
KRISERS FEEDIN PETS FOR LIFE|41.86909622|-87.62731807
FOUND CHICAGO|41.95613993|-87.69343504
WOODLAWN ANIMAL HOSPITAL|41.77589422|-87.61537051
DELTA ANIMAL HOSPITAL|41.89575402|-87.67977171
RUB -A - DUB DOG INC|41.98648114|-87.787521
CHIQUI'S #8 PET GROOMING|41.83805697|-87.72452748
UNLEASHED LLC|41.90967058|-87.64931949
ABELL ANIMAL HOSPITAL|41.99077881|-87.79657682
BEST FRIENDS VETERINARY CENTER|41.99021854|-87.73080816
MY VET ANIMAL HOSPITAL LLC|41.91597586|-87.66953712
BASINSKI ANIMAL CLINIC|41.9935428|-87.78407332
ANYTHING IS PAWSIBLE INC.|41.91082311|-87.66166513
BOW WOW GROOMING INC.|41.89591977|-87.66994417
Chicago Cat Clinic|41.99721824|-87.76082958
GREEN DOG INC.|41.89569547|-87.68320762
TOP DOG PRODUCTIONS|41.90955553|-87.65283457
CLEANDOG|41.8920868|-87.66702764
HAPPY HOUNDS GROOMING AND DAY CARE|41.92779742|-87.65183718
KRISER'S FEEDING PETS FOR LIFE|41.93978139|-87.65537973
4 PAW PALACE|41.98327651|-87.68976094
DIAMOND DOGS LTD.|41.96111751|-87.72299358
ANIMAL RENTALS INC|41.91960741|-87.76981463
KIRBYS|41.98535719|-87.78687296
ANIMALSENSE CANINE TRAINING AND BEHAVIOR INC.|41.90791056|-87.63446506
THE HOUNDRYS|41.95400551|-87.65438452
Mr.'s Doggies Pet Grooming Salon|41.77704369|-87.7228671
Temple of the Dog & Meow Lounge|41.9237202|-87.69891658
CARL GOLDEN|41.737241|-87.66295328
CHUBBROCKS PET SHOP|41.95359855|-87.74116463
PLAYFUL PETS PLAYTIME INC|41.94723504|-87.67346648
ESCANABA ANIMAL HOSPITAL|41.72542026|-87.5537599
AUBURN ANIMAL HOSPITAL|41.74322147|-87.66340066
ASHLAND ANIMAL HOSPITAL|41.72629173|-87.66294434
PET SUPPLIES PLUS|41.94734999|-87.71012229
FULLERTON ANIMAL CLINIC P.C.|41.92428482|-87.73425547
PINK POODLE DOG BOUTIQUE|41.96791741|-87.76548452
PARK PET SHOP INC|41.70347027|-87.70110405
AQUATIC WORLD|41.93944855|-87.67952757
FURRY FRIENDS INC.|41.92395991|-87.75906121
ROSCOE VILLAGE ANIMAL HOSPITAL P.C.|41.9384388|-87.68642675
STAY INC.|41.95675865|-87.69345334
WALMART #5402|41.90976453|-87.7433763
VCA CHICAGO NORTH ANIMAL HOSPI|41.94731117|-87.70963182
ANIMAL EMERGENCY & TREATMENT CENTER OF CHICAGO|41.93901283|-87.7248659
SOUTH SHORE ANIMAL CLINIC|41.75182173|-87.56776651
CHICAGO VETERINARY EMERGENCY AND SPECIALTY CENTER LTD.|41.93827782|-87.68620447
Salon Dog|41.92474888|-87.69205362
BELMONT FEED AND SEED|41.93946561|-87.70420423
BARKING LOT INC|41.95409737|-87.69015918
URBAN POOCH CANINE LIFE CENTER|41.96344309|-87.6738817
Earth Pups|41.93939571|-87.68384597
CHI-TOWN DOG HOUSE|41.93938914|-87.6844474
ROYAL TREATMENT VETERINARY SPA OF CHICAGO LLC|41.95675865|-87.69345334
MORGAN'S DOGS LTD|41.93963028|-87.68263155
VALERIE'S PET SERVICE INC.|41.93598714|-87.68262877
ANIMAL ARK VETERINARY CLINIC PC|41.94036791|-87.70750663
JEFFERSON PARK ANIMAL HOSPITAL|41.96820759|-87.74124036
SELIGMAN ANIMAL HOSPITAL|41.90975958|-87.74412927
DUKE ANIMAL HOSPITAL INC.|41.95365395|-87.66888348
CHICAGO VETERINARY HOUSECALLS|41.88428668|-87.64810436
