name|x|y
BERNARD & VANESSA'S LOUNGE|41.90235348|-87.75611796
Burkes Web Pub|41.92148307|-87.67884765
DR J'S PLACE|41.89542902|-87.70809243
MIKE'S SPORTS TAVERN|41.7405093|-87.72177138
ALL AMERICAN LOUNGE|41.91027801|-87.70294853
LITE INN LOUNGE|41.90285897|-87.71735662
WISE FOOLS PUB|41.92333119|-87.64601797
007 LOUNGE|41.89198501|-87.70659549
THE MUTINY|41.92585792|-87.68782465
Hi-Tops|41.92670222|-87.6507307
BOULEVARD DELI & LIQUOR|41.91028581|-87.70137268
RABBITS|41.97517182|-87.7520845
BRIGADOON|41.96783826|-87.77162351
THE LIAR'S CLUB|41.92500849|-87.67062712
TED'S PLACE LTD|41.96123555|-87.76712157
CAMINOS DE MICHOACAN|41.85491368|-87.66844578
HALSTED HARP|41.92115748|-87.64876025
BOULEVARD SPORTS LOUNGE|41.91013883|-87.69392991
CERILVO LOUNGE|41.84818581|-87.69301441
RICARDO & MARTHA VILLALOBOS|41.850874|-87.69556742
THE WINDSOR|41.96315882|-87.75684243
FOUR SHADOWS|41.93231273|-87.66853724
MITCHELL'S TAP|41.83312449|-87.64630845
HAM TREE INN|41.97750348|-87.76923663
GAMBLERS|41.97032186|-87.72823518
L & P LIQUORS INC|41.96813178|-87.72808676
FRIENDLY TAVERN|41.96859739|-87.78189521
FOLEY'S BAR & GRILL|41.95408548|-87.67578071
REX TAVERN|41.97050426|-87.76291483
BABES ON MILWAUKEE|41.96105283|-87.75501547
JEFFERSON INN|41.96966351|-87.76247921
McGILL'S BAR & GRILL|41.96392783|-87.72776333
BOBBY LOVE'S|41.94994563|-87.64942402
VAUGHANS PUB|41.9804695|-87.77763062
THE ARROGANT FROG|41.92511122|-87.66310625
PRIMARY NIGHT CLUB|41.90382818|-87.62890822
THE WATERHOLE LOUNGE|41.86294067|-87.68608144
EL TREBOL CORP|41.85787289|-87.6546978
MI RANCHITO BAR|41.83225079|-87.66545526
NORMA'S PLACE|41.72807102|-87.5568948
LOS 3 DIAZ|41.8577844|-87.65779259
BERNICE'S TAVERN|41.83527804|-87.64635739
THREE STAR LIQUORS|41.85443916|-87.67575976
WRIGLEYVILLE NORTH|41.95271366|-87.65463891
BAR 57 WEST|41.97149322|-87.77146915
HARBEES LIQUORS INC|41.85777706|-87.66065659
LOS TRES ACES|41.85327438|-87.67084889
EL AGUAJE BAR|41.85020838|-87.68299402
MY PENTHOUSE LOUNGE|41.9253911|-87.70163843
ETHYL'S PARTY|41.84549494|-87.63197043
JUNIOR'S SPORTS BAR|41.85224871|-87.67817272
DARRIN'S|41.73670526|-87.5930218
EL NUEVO GUADALAJARA INC|41.81437322|-87.66526255
STAN'S CORNER INC|41.79541424|-87.76506224
TENCAT INC|41.95338037|-87.66887584
LA COPA LIQUORS|41.8101805|-87.66516187
HALINA'S PUB|41.79192672|-87.79748104
RUDY'S LOUNGE|41.80154127|-87.64275056
3529 S HALSTED INC|41.82988093|-87.64594081
Trace|41.94941728|-87.6584683
FITZGERALD'S PUB|41.79285575|-87.76165437
DANNY'S TAVERN|41.91947229|-87.67728376
GUIDE'S SPORTS CLUB|41.79799279|-87.74829736
SNOPPY'S FIRE LODGE|41.80675282|-87.67692727
LINDA'S PLACE|41.801602|-87.65198245
GRANAT'S FIRST COUNT|41.79201375|-87.79327643
JOHN SCHALLER|41.82718502|-87.64617046
MARIANNA'S PLACE|41.77792381|-87.76265939
TINA'S|41.79300599|-87.78197456
DUFFY'S PLACE|41.77641768|-87.76151321
PAOLA'S VINUM|41.87709414|-87.64265497
HOMER'S INC.|41.81183576|-87.66101297
RUDY & ANNA'S LOUNGE|41.79650524|-87.75800063
FION|41.93299943|-87.64041338
CONFESSION|41.8197968|-87.68488112
MY SECOND HOME TAVERN|41.80852629|-87.66259213
STOCKS & BLONDES BAR & GRILLE|41.8829406|-87.63400629
OAKWOOD '83|41.96135532|-87.67830516
LINDY'S/CHILI|41.79237076|-87.78608432
EL NOCHESLENZE INC.|41.8094638|-87.68461192
MAX BAR|41.92302562|-87.64516636
CHECKER BOARD LOUNGE|41.8010622|-87.58899288
THE LOCAL OPTION TAVERN|41.92180767|-87.65606255
THE HIDDEN SHAMROCK|41.93223004|-87.64884722
MARQUEE LOUNGE|41.91802219|-87.64835521
BIRD'S NEST|41.92707497|-87.66353109
CHARLIES CHICAGO|41.94996944|-87.64902099
PAP TAP|41.79134115|-87.78191652
GLASCOTT'S GROGGERY|41.92172365|-87.64877701
INNEXILE INC|41.77441825|-87.76634806
VILLAGE INN|41.82069621|-87.64083878
REILLY'S DAUGHTER|41.78932932|-87.74164564
EL INTIMO BAR|41.80868831|-87.66773185
EL BARON RAJO LOUNGE|41.80327898|-87.66468196
THE KERRYMAN|41.89414548|-87.6310425
PATRICK'S TAVERN|41.79339121|-87.77821942
SOLOFRA'S SIDELINE TAP INC|41.79224664|-87.79256979
KAROLINKA CLUB|41.7815697|-87.7620132
Ziggy's Side Door Pub & Deli|41.77787867|-87.77632371
SYMPHONY|41.79218066|-87.78458191
KOPY KAT|41.7992406|-87.68432188
DANAS LOUNGE|41.80809682|-87.66723404
XAVIER'S CLUB|41.81220952|-87.68468189
LAST CALL LOUNGE|41.77415695|-87.77940789
RUSH STREET|42.0085364|-87.91442844
TWISTED SHAMROCK|41.77443084|-87.76173159
OCHOA'S BAR & GRILL|41.80857536|-87.6588654
LAWLOR'S BAR|41.79222363|-87.79379137
THE TOOL BOX LOUNGE|41.87019822|-87.69614981
J & J LOUNG & BANQUET HALL INC|41.77750758|-87.78530285
PATTIE'S PUB|41.81618138|-87.63929923
SHINNICK'S PUB INC|41.82540239|-87.64368381
WILD HARE|41.92946206|-87.64904948
BATON LOUNGE|41.89027564|-87.63123652
TRATTORIA GIANNI|41.91313276|-87.64819574
Theory Sports Div Lounge|41.88994931|-87.62837357
REGGIE'S BAR & GRILL|41.85406377|-87.62696054
FINN MC COOL'S|41.95359472|-87.66917602
