name|x|y
7-ELEVEN|41.97612112|-87.68930732
WESTWOOD FOOD & LIQUOR|41.96588748|-87.6889687
RAYAN'S DISCOUNT LIQUORS|41.96170245|-87.66918447
M & J LIQUOR & GROCERY|41.96843458|-87.72048101
LINCOLN LIQUORS|41.97641199|-87.6925144
7-Eleven|41.96579167|-87.68867077
GENES SAUSAGE SHOP AT DELI MEYER|41.96775366|-87.68817172
CARNICERIA RICARDO|41.93154075|-87.73757251
DOUBLE R FOOD & LIQUOR INC|41.71165504|-87.62015883
J & W Food and Liquors|41.67790425|-87.6236403
Har-Hig Liquors Inc.|41.98117283|-87.80670113
7-ELEVEN DOMY CORP|41.98260897|-87.69447541
CHICAGO O'HARE MARRIOTT HOTEL|41.98678859|-87.84012417
7-ELEVEN|41.97626545|-87.83676599
BK CONVENIENT|41.97830715|-87.84631558
MARIANO'S FRESH MARKET #8503|41.88539005|-87.61898671
RANDEE's FOOD STORE|41.95942256|-87.75325517
NEIMAN-MARCUS|41.89603605|-87.62413103
GARDEN GOURMET MARKET|41.90247597|-87.6676163
MARIA'S PACKAGED GOODS & COMMUNITY BAR|41.83809105|-87.65111735
HILLTOP LIQUORS MART|41.70724797|-87.62005636
BOCKWINKELS|41.88633942|-87.62083615
BOCKWINKEL'S|41.88475054|-87.61560396
MARIO'S LIQUORS|41.97671438|-87.83676193
LAWREL LIQUORS|41.96799336|-87.74072635
RESIDENCE INN BY MARRIOTT|41.89993648|-87.62180245
QUICK STOP FOOD & LIQUOR MART INC.|41.69263068|-87.61306074
EDDIE'S FOOD & LIQUOR|41.71633045|-87.60435027
ROSEMOOR TOWN & COUNTRY LIQ|41.7072189|-87.6128608
CALDWELL LIQUOR|41.99019459|-87.73257419
JOE'S FOOD & LIQUOR|41.96844525|-87.71941658
HAREER FOOD & LIQUOR|41.79461267|-87.64531451
KHALIL'S FOOD & LIQUOR|41.70721814|-87.62775156
J & B LIQUORS INC|41.67080641|-87.62043825
EDEN LIQUOR & FOOD II|41.97946989|-87.69254424
HANK'S PARTY STORE INC|41.97312441|-87.68890976
ELEA MEDITERRANEAN FOOD MARKET INC.|41.87759242|-87.64708622
MADISON FOOD WINE & SPIRITS|41.88086516|-87.72337597
CONVENIENT FOOD MART|41.93427052|-87.63948843
BLANZ PANTRY|41.96567625|-87.70853612
URBAN ORCHARD|41.97659264|-87.66855724
REVOLUTION BEER LLC|41.94217262|-87.70784755
KWIK MART|41.7789616|-87.71052895
7-ELEVEN|41.77775754|-87.77119397
MAX'S FOOD + LIQUOR|41.93849348|-87.78119683
SHERATON CHICAGO HOTEL & TOWER|41.88945828|-87.62036838
CENTRA EXTRA VALUE FOOD & LIQUOR|41.93358604|-87.76647239
JJ PEPPERS FOOD STORE|41.76429899|-87.70266398
QUICK STOP|41.76479199|-87.68432433
7-ELEVEN #16809|41.93833921|-87.77615139
CARNICERIA LA HACIENDA INC.|41.7860244|-87.71060478
BASIL FOOD & LIQUOR|42.01723943|-87.6903456
DISCOUNT PANTRY CORPORATION|41.77849291|-87.72732752
WORLD WIDE LIQUORS|41.94353329|-87.80709507
CARDINAL LIQUORS|41.94409931|-87.76654805
PETE'S FRESH MARKET|41.68105956|-87.53936754
THE CELLAR|41.93661313|-87.80684752
KONRAD'S LIQUORS|41.93829326|-87.79416311
NEW YORK PANTRY|42.01197716|-87.70867163
7-ELEVEN FOOD STORE|42.01197703|-87.69898721
SZYMANSKI BROS INC|41.95314974|-87.77751749
7-Eleven|41.95242972|-87.81683234
7-ELEVEN #24606|41.92897165|-87.65390176
VIP LIQUORS & DELI|42.00813253|-87.69000123
JJ PEPPERS FOOD STORE|41.94571656|-87.7666033
7 ELEVEN #29150E|41.95374619|-87.71296313
JOE'S LIQUOR STORE|41.77909268|-87.68778843
EXTRA VALUE CO|42.01418398|-87.69037835
Quick Stop Liquors|41.77884246|-87.71798
7-ELEVEN|41.77862499|-87.73502936
QUICK STOP FOOD MART|42.00475007|-87.69942278
RICHMOND FOOD & LIQUORS|41.7862315|-87.69764916
QUE SYRAH FINE WINES|41.94937399|-87.66422748
CIRCLE G CONVENIENT STORE|41.93820697|-87.78608407
CONVENIENT ETC|41.94779431|-87.80694665
CONVENIENT FOOD & LIQUOR|41.95257226|-87.81079957
7- ELEVEN|41.78582569|-87.72301907
PETE'S FRESH SUPERMARKET|41.85210065|-87.68905111
SUPER SAVE GROCERY|41.93824595|-87.7833815
OGIES FOOD INC|41.76836584|-87.68830091
ADDISON SUPERETTE|41.9458467|-87.77989371
PARKSIDE FOOD AND LIQUOR|41.76426825|-87.70338255
7-ELEVEN|41.93836238|-87.79000629
MISKA LIQUORS|41.95202372|-87.83295905
SAVE MORE FOOD & LIQUOR|41.78661119|-87.68764712
LARAMIE BAKERY & DELI|41.93898597|-87.80692906
Baltimore Food & Liquor|41.65296461|-87.54729865
PREMIUM FOOD MART INC.|41.77934936|-87.68492729
BOULEVARD FOOD & LIQUOR LLC|41.95318259|-87.77525938
LAKEVIEW FOOD & LIQUOR|41.9570403|-87.65476289
Berbati Food and Liquors|41.95273156|-87.78669844
NORTH BUENA MARKET|41.95848356|-87.65321449
LATIN GROCERY & LIQUOR INC|41.91004942|-87.72145808
LAS AMERICAS FOOD& LIQUOR INC.|41.90246838|-87.72644326
FOREMOST VAS LIQUORS|41.92284258|-87.69748748
SHERIDAN IRVING L LIQUORS INC|41.9540597|-87.65468014
R & S DISCOUNT FOOD WINE & LIQUOR|41.93204685|-87.68897869
SUNRISE FOOD AND LIQUORS|41.89531476|-87.72019984
MACY'S|41.88347312|-87.62772975
S. S. FOOD & LIQUOR|41.9263717|-87.64080008
ARMITAGE FOOD|41.91715538|-87.71821025
7-ELEVEN|41.932749|-87.65380149
PARKSIDE|41.93191928|-87.72538752
KWIK MART INC|41.74929401|-87.72385229
LOGAN LIQUOR|41.92958536|-87.70722345
GRISEL JR FOOD & LIQUORS|41.91769636|-87.68266591
SEVEN ELEVEN|41.96152548|-87.6659003
RED STAR LIQUOR|41.93067791|-87.70980863
TONY'S FINER FOODS ENTERPRISES INC.|41.92449009|-87.71728813
