name|x|y
FLOW INC|41.92317606|-87.6391693
SPACETIME TANKS|41.92761328|-87.65200452
L. A.  TAN|41.88186094|-87.63156384
LINDA SPA|41.95450338|-87.6886268
ELEGANT MASSAGE|41.89102534|-87.67134694
UNIVERSITY CLUB OF CHICAGO|41.88092404|-87.6249342
A RELAXED YOU INC.|41.69091358|-87.7006515
KNEADING HANDS DAY SPA|41.94406915|-87.72747638
MASSAGE ENVY SPA|41.9494871|-87.66423033
SIR SPA|41.97590143|-87.66824041
ZEN MASSAGE|41.95763879|-87.65234714
IRYNA MARTYN|42.01086109|-87.8067938
TAO MASSAGE|41.89557336|-87.69281121
LUMBAR LOUNGE|42.01594471|-87.66789581
FITNESS FORMULA CLUBS - SOUTH LOOP|41.8679045|-87.62728574
LUXE BLUE LASER + MED SPA|41.95367155|-87.74798066
ALOE PLUS CORP|41.79850768|-87.70355219
FUGA LLC|41.95228953|-87.66401537
CORTIVA INSTITUTE CHICAGO|41.88247768|-87.62637055
CHICAGO HILTON & TOWERS|41.87279887|-87.62433781
The Buckingham Athletic Club|41.87588847|-87.63188472
THE STANDARD CLUB|41.87758853|-87.62888073
ROGERS PARK CENTER FOR MASSAGE THERAPY|42.00778258|-87.66632158
ANIKO SPA|41.86895318|-87.62571881
Lake Point Spa|41.89127929|-87.61410753
REFLEXION SPA LLC|41.94410885|-87.65438021
REVIVE SPA|41.97067912|-87.66784941
YUAN YUAN SPA|41.87075811|-87.68600615
TECHNICOLOUR|41.91772263|-87.68506044
YMS BROADWAY TAN INC.|41.98034806|-87.6598319
EAST RHYTHM|41.91157107|-87.66756984
LINCOLN SQUARE MASSAGE|41.96869585|-87.67244675
ASHA SALONSPA HOTEL FELIX|41.894716|-87.63171614
FITNESS FORMULA CLUBS - GOLD COAST|41.90153198|-87.63152607
CHEETAH GYM|41.97738954|-87.6685228
CREATIONS TOUCH|41.72803591|-87.55135785
FFC - Lincoln Park|41.9107384|-87.65262887
4 ELEMENTS SALON|41.89208581|-87.64917922
MASSAGE CLINIC|41.98379765|-87.77497789
LILIAN SALON & SPA INC.|41.89557414|-87.69273516
SOULISTIC STUDIO & SPA|41.89645898|-87.65552582
COPPER TAN AND SPA|41.90092228|-87.66291327
SALON MOKA|41.90471222|-87.66836498
URBAN OASIS NORTH AVENUE INC.|41.9107384|-87.65262887
Serenity Spa and Wellness Inc.|41.72814389|-87.6821399
VERDE WELLNESS AND MASSAGE|41.85340779|-87.66618174
NORWOOD CLINIC MASSAGE THERAPY|41.988619|-87.77976965
ORIENTAL SPA|41.85358937|-87.63512892
THE HEALING ROOM|41.89512726|-87.65206821
NIRVANA NAIL SALON|41.94348919|-87.64507882
Aveda Institute Chicago|41.93347404|-87.64559929
Studio Within|41.93631424|-87.65413136
NATURAL HEALERS SPA|41.94246606|-87.66888619
OKI DOKI MASSAGE|41.89622994|-87.66429193
MY MASSAGE|41.89517947|-87.62988521
LAVENDER NAIL & SPA|41.89105855|-87.64903958
FACE TO FACE|41.6915538|-87.7082998
KAYA DAY SPA|41.88340212|-87.65572529
TROPICAL SUNSATION|41.69163647|-87.68570803
ZEUS MASSAGE|41.96099298|-87.71520945
BE WELL.|41.95394486|-87.68564219
FOOT REFLEXOLOGY INC.|41.99592392|-87.78763799
RED SQUARE|41.90333103|-87.67543392
THAIRAPY PLUS|41.95905861|-87.68203114
MASSAGE POINT|41.95393681|-87.71498485
PARLOR 836|41.8969991|-87.67722883
CHICAGO THERAPEUTIC MASSAGE|41.96132969|-87.70315091
EARTH ANGELS SPA|41.76489356|-87.56571807
BEIJING MASSAGE|41.95354537|-87.72711308
CONEXION SALON & SPA|41.94303907|-87.68386302
PING SPA|41.95026326|-87.66909059
NEW LOOK THERAPY INC|42.01728615|-87.8067176
HEALTH ELEMENTS|41.8601177|-87.62415887
STAR LIGHT|41.85809364|-87.65463168
JOHN ALLAN'S CHICAGO|41.87803443|-87.63117141
B. ROSE SALON AND SPA|41.94261611|-87.66374808
B. D. MASSAGE|41.99613933|-87.71696834
NEW HOPE SPA|41.93848077|-87.66721563
TEMILLA'S SKIN CARE LTD.|41.9380889|-87.63962668
PURE NIRVANA SPA|41.94280516|-87.66375371
LAKEVIEW ATHLETIC CLUB|41.94046476|-87.64455986
SPA ZEN INC.|41.79962132|-87.59182701
